Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
775744,00:12:55.744,m,thank you for helping me,0,,,,,,2,you,me,,,,,,0,2,,
778770,00:12:58.770,m,come on,0,,,,,,0,,,,,,,,0,0,,
779008,00:12:59.8,m,let's xxx go there,0,,,,,,0,,,,,,,,0,1,,
779722,00:12:59.722,m,silly,0,,,,,,0,,,,,,,,0,0,,
780062,00:13:00.62,m,we could put it there now,0,,,,,,2,we,it,,,,,,0,2,,
787168,00:13:07.168,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
790874,00:13:10.874,m,you want to go in there?,0,,,,,,1,you,,,,,,,0,1,,
792132,00:13:12.132,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
795022,00:13:15.22,m,go,0,,,,,,0,,,,,,,,0,0,,
796892,00:13:16.892,m,want to fill it up first?,0,,,,,,1,it,,,,,,,0,1,,
799952,00:13:19.952,m,you want to fill them up?,0,,,,,,2,you,them,,,,,,0,2,,
802026,00:13:22.26,m,come,0,,,,,,0,,,,,,,,0,0,,
802128,00:13:22.128,m,let's fill it up,0,,,,,,1,it,,,,,,,0,2,,
802706,00:13:22.706,m,so then you can go inside,1,inside,,,,,1,you,,,,,,,0,1,,
807534,00:13:27.534,m,let's fill it up,0,,,,,,1,it,,,,,,,0,2,,
808350,00:13:28.350,m,let's fill it up,0,,,,,,1,it,,,,,,,0,2,,
809234,00:13:29.234,m,let's fill it up,0,,,,,,1,it,,,,,,,0,2,,
813994,00:13:33.994,m,what is that for?,0,,,,,,1,that,,,,,,,0,2,,
816544,00:13:36.544,m,what's that for?,0,,,,,,1,that,,,,,,,0,2,,
820522,00:13:40.522,m,what is it for?,0,,,,,,1,it,,,,,,,0,2,,
821032,00:13:41.32,m,what do you use this for?,0,,,,,,2,you,this,,,,,,0,3,,
823378,00:13:43.378,m,what goes here?,0,,,,,,0,,,,,,,,0,1,,
825656,00:13:45.656,m,what goes there?,0,,,,,,0,,,,,,,,0,1,,
827152,00:13:47.152,m,a lollipop goes there,1,lollipop,,,,,0,,,,,,,,1,0,,
829192,00:13:49.192,m,you got to get your lollipop after,1,lollipop,,,,,2,you,your,,,,,,1,2,,
833544,00:13:53.544,m,yeah,0,,,,,,0,,,,,,,,0,0,,
833918,00:13:53.918,m,lollipop goes in there,1,lollipop,,,,,0,,,,,,,,0,0,,
837624,00:13:57.624,m,yes sir,1,sir,,,,,0,,,,,,,,0,0,,
840412,00:14:00.412,m,where do you want to go in?,0,,,,,,1,you,,,,,,,0,1,,
842418,00:14:02.418,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
843710,00:14:03.710,m,Mommy said you could go in,1,mommy,,,,,1,you,,,,,,,0,1,,
847382,00:14:07.382,m,let's let's fill it up,0,,,,,,1,it,,,,,,,0,3,,
848198,00:14:08.198,m,and then you go in,0,,,,,,1,you,,,,,,,0,1,,
848878,00:14:08.878,m,come on,0,,,,,,0,,,,,,,,0,0,,
849218,00:14:09.218,m,let me help,0,,,,,,1,me,,,,,,,0,1,,
855576,00:14:15.576,m,oh,0,,,,,,0,,,,,,,,0,0,,
859826,00:14:19.826,m,okay?,0,,,,,,0,,,,,,,,0,0,,
862036,00:14:22.36,m,be careful,0,,,,,,0,,,,,,,,0,0,,
880702,00:14:40.702,m,whoah,0,,,,,,0,,,,,,,,0,0,,
928438,00:15:28.438,m,xxx,0,,,,,,0,,,,,,,,0,0,,
936428,00:15:36.428,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
936904,00:15:36.904,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
939420,00:15:39.420,m,go,0,,,,,,0,,,,,,,,0,0,,
939862,00:15:39.862,m,go,0,,,,,,0,,,,,,,,0,0,,
940236,00:15:40.236,m,go,0,,,,,,0,,,,,,,,0,0,,
944656,00:15:44.656,m,where's Marciano?,1,marciano,,,,,0,,,,,,,,0,0,,
948566,00:15:48.566,m,where are you Marc?,1,marc,,,,,1,you,,,,,,,0,1,,
951898,00:15:51.898,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
953224,00:15:53.224,m,uhoh.,0,,,,,,0,,,,,,,,1,0,,
955468,00:15:55.468,m,where are you?,0,,,,,,1,you,,,,,,,0,1,,
955944,00:15:55.944,m,hey,0,,,,,,0,,,,,,,,0,0,,
956250,00:15:56.250,m,look up,0,,,,,,0,,,,,,,,0,0,,
959174,00:15:59.174,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
964172,00:16:04.172,m,Mommy can't fit in there,1,mommy,,,,,0,,,,,,,,0,0,,
966994,00:16:06.994,m,he said go in,0,,,,,,1,he,,,,,,,0,1,,
970496,00:16:10.496,m,Mommy can not fit with you,1,mommy,,,,,1,you,,,,,,,0,1,,
980016,00:16:20.16,m,look at you,0,,,,,,1,you,,,,,,,0,1,,
982294,00:16:22.294,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
985456,00:16:25.456,m,right here,0,,,,,,0,,,,,,,,0,0,,
988516,00:16:28.516,m,what?,0,,,,,,0,,,,,,,,0,1,,
989672,00:16:29.672,m,what?,0,,,,,,0,,,,,,,,0,1,,
990828,00:16:30.828,m,pu sh,0,,,,,,0,,,,,,,,0,0,,
992222,00:16:32.222,m,pu sh,0,,,,,,0,,,,,,,,0,0,,
993344,00:16:33.344,m,pu sh,0,,,,,,0,,,,,,,,0,0,,
994806,00:16:34.806,m,pu sh,0,,,,,,0,,,,,,,,0,0,,
995826,00:16:35.826,m,pu sh,0,,,,,,0,,,,,,,,0,0,,
998444,00:16:38.444,m,whoah,0,,,,,,0,,,,,,,,0,0,,
998920,00:16:38.920,m,pu sh,0,,,,,,0,,,,,,,,0,0,,
1001538,00:16:41.538,m,oop,0,,,,,,0,,,,,,,,1,0,,
1001878,00:16:41.878,m,oop,0,,,,,,0,,,,,,,,1,0,,
1005448,00:16:45.448,m,wow,0,,,,,,0,,,,,,,,0,0,,
1011398,00:16:51.398,m,what the?,0,,,,,,0,,,,,,,,0,2,,
1012010,00:16:52.10,m,what are you?,0,,,,,,1,you,,,,,,,0,2,,
1013676,00:16:53.676,m,what are you?,0,,,,,,1,you,,,,,,,0,2,,
1015682,00:16:55.682,m,what the heck is?,0,,,,,,0,,,,,,,,1,1,,
1017246,00:16:57.246,m,what the heck?,0,,,,,,0,,,,,,,,1,1,,
1018980,00:16:58.980,m,where are your feet?,1,feet,,,,,1,your,,,,,,,1,1,,
1033566,00:17:13.566,m,where's the xxx?,0,,,,,,0,,,,,,,,0,1,,
1042712,00:17:22.712,m,give Grandma a green ball,2,grandma,ball,,,,0,,,,,,,,1,0,,
1047404,00:17:27.404,m,a green one,1,one,,,,,0,,,,,,,,0,0,,
1048696,00:17:28.696,m,no,0,,,,,,0,,,,,,,,0,0,,
1048934,00:17:28.934,m,that's,0,,,,,,1,that,,,,,,,0,1,,
1051552,00:17:31.552,m,where's the green one?,1,one,,,,,0,,,,,,,,0,0,,
1055326,00:17:35.326,m,yes let's see you get a green one,1,one,,,,,1,you,,,,,,,0,2,,
1057638,00:17:37.638,m,what color is that one?,2,color,one,,,,1,that,,,,,,,1,0,,
1058828,00:17:38.828,m,that don't look green to me,0,,,,,,2,that,me,,,,,,0,2,,
1062840,00:17:42.840,m,what's that color?,1,colro,,,,,1,that,,,,,,,1,1,,
1066818,00:17:46.818,m,where's the green?,1,green,,,,,0,,,,,,,,1,0,,
1067770,00:17:47.770,m,this is the green,1,green,,,,,1,this,,,,,,,0,1,,
1069504,00:17:49.504,m,where's the green one?,1,one,,,,,0,,,,,,,,0,0,,
1072666,00:17:52.666,m,where's the green ball please?,1,ball,,,,,0,,,,,,,,0,0,,
1079670,00:17:59.670,m,where's the green ball?,1,ball,,,,,0,,,,,,,,0,0,,
1080418,00:18:00.418,m,where's the green ball?,1,ball,,,,,0,,,,,,,,0,0,,
1081064,00:18:01.64,m,where's the green ball?,1,ball,,,,,0,,,,,,,,0,0,,
1082016,00:18:02.16,m,where's the green ball?,1,ball,,,,,0,,,,,,,,0,0,,
1082934,00:18:02.934,m,give me the green ball,1,ball,,,,,1,me,,,,,,,0,1,,
1084226,00:18:04.226,m,you know it's the green ball,1,ball,,,,,2,you,it,,,,,,0,2,,
1087524,00:18:07.524,m,give me the green ball,1,ball,,,,,1,me,,,,,,,0,1,,
1088374,00:18:08.374,m,give me,0,,,,,,1,me,,,,,,,0,1,,
1088918,00:18:08.918,m,give me,0,,,,,,1,me,,,,,,,0,1,,
1089394,00:18:09.394,m,give me the green ball,1,ball,,,,,1,me,,,,,,,0,1,,
1097622,00:18:17.622,m,that's not the,0,,,,,,1,that,,,,,,,0,2,,
1098574,00:18:18.574,m,that's not the green ball,1,ball,,,,,1,that,,,,,,,1,1,,
1099900,00:18:19.900,m,where's the green ball?,1,ball,,,,,0,,,,,,,,0,0,,
1100478,00:18:20.478,m,get Mommy the green ball,2,mommy,ball,,,,0,,,,,,,,1,0,,
1102654,00:18:22.654,m,give it,0,,,,,,1,it,,,,,,,0,1,,
1103028,00:18:23.28,m,give me the green ball,1,ball,,,,,1,me,,,,,,,0,1,,
1103912,00:18:23.912,m,little boy,1,boy,,,,,0,,,,,,,,1,0,,
1104422,00:18:24.422,m,give me,0,,,,,,1,me,,,,,,,0,1,,
1105578,00:18:25.578,m,I'm gonna,0,,,,,,0,,,,,,,,0,1,,
1106598,00:18:26.598,m,give me the green ball,1,ball,,,,,1,me,,,,,,,0,1,,
1107346,00:18:27.346,m,give me the green ball,1,ball,,,,,1,me,,,,,,,0,1,,
1108094,00:18:28.94,m,give me,0,,,,,,1,me,,,,,,,0,1,,
1109556,00:18:29.556,m,give it to me,0,,,,,,2,it,me,,,,,,0,2,,
1113160,00:18:33.160,m,okay come on.,0,,,,,,0,,,,,,,,0,0,,
1116288,00:18:36.288,m,you're a faker,1,faker,,,,,1,you,,,,,,,1,1,,
1117274,00:18:37.274,m,let's put your sock,1,sock,,,,,1,your,,,,,,,1,2,,
1118498,00:18:38.498,m,if you don't put your sock,1,sock,,,,,2,you,your,,,,,,1,2,,
1119416,00:18:39.416,m,then we can't play,0,,,,,,1,we,,,,,,,0,1,,
1124176,00:18:44.176,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
1133254,00:18:53.254,m,yay,0,,,,,,0,,,,,,,,1,0,,
1135430,00:18:55.430,m,right?,0,,,,,,0,,,,,,,,0,0,,
1160284,00:19:20.284,m,you need the car keys?,1,carkeys,,,,,1,you,,,,,,,2,1,,
1162732,00:19:22.732,m,Mommy don't have those car,2,mommy,car,,,,1,those,,,,,,,1,0,,
1163616,00:19:23.616,m,car keys for that car,2,carkeys,car,,,,1,that,,,,,,,2,0,,
1168308,00:19:28.308,m,oh do I get a kiss?,1,kiss,,,,,1,i,,,,,,,1,1,,
1170824,00:19:30.824,m,oh,0,,,,,,0,,,,,,,,0,0,,
1172456,00:19:32.456,m,you don't want to give Mama a kiss?,2,mama,kiss,,,,1,you,,,,,,,1,1,,
1173442,00:19:33.442,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1176162,00:19:36.162,m,oh aw,0,,,,,,0,,,,,,,,0,0,,
1177624,00:19:37.624,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1181636,00:19:41.636,m,you psyching me?,0,,,,,,2,you,me,,,,,,0,2,,
1183234,00:19:43.234,m,oh,0,,,,,,0,,,,,,,,0,0,,
1186940,00:19:46.940,m,kiss,1,kiss,,,,,0,,,,,,,,0,0,,
1187416,00:19:47.416,m,kiss?,1,kiss,,,,,0,,,,,,,,0,0,,
1189014,00:19:49.14,m,oh,0,,,,,,0,,,,,,,,0,0,,
1189966,00:19:49.966,m,you a psycher,1,psycher,,,,,1,you,,,,,,,1,1,,
1192992,00:19:52.992,m,I wanna kiss you,0,,,,,,2,i,you,,,,,,0,2,,
1195950,00:19:55.950,m,I want a kiss,1,kiss,,,,,1,i,,,,,,,1,1,,
1199724,00:19:59.724,m,if I can't get a kiss,1,kiss,,,,,1,i,,,,,,,1,1,,
1200540,00:20:00.540,m,I'm not gonna drive with you,0,,,,,,2,i,you,,,,,,0,2,,
1203226,00:20:03.226,m,so give me a kissy.,1,kissy,,,,,1,me,,,,,,,1,1,,
1207408,00:20:07.408,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
1208496,00:20:08.496,m,okay,0,,,,,,0,,,,,,,,0,0,,
1209142,00:20:09.142,m,I'm mean,0,,,,,,1,i,,,,,,,0,1,,
1211182,00:20:11.182,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
1211658,00:20:11.658,m,uh,0,,,,,,0,,,,,,,,0,0,,
1212032,00:20:12.32,m,let's see if xxx,0,,,,,,0,,,,,,,,0,1,,
1215738,00:20:15.738,m,you are gonna drive me?,0,,,,,,2,you,me,,,,,,0,2,,
1216894,00:20:16.894,m,I think you could be,0,,,,,,2,i,you,,,,,,0,2,,
1218730,00:20:18.730,m,alright buddy,1,buddy,,,,,0,,,,,,,,0,0,,
1219614,00:20:19.614,m,let's go,0,,,,,,0,,,,,,,,0,1,,
1220226,00:20:20.226,m,go go,0,,,,,,0,,,,,,,,0,0,,
1220906,00:20:20.906,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
1222028,00:20:22.28,m,go go go,0,,,,,,0,,,,,,,,0,0,,
1222606,00:20:22.606,m,go go go,0,,,,,,0,,,,,,,,0,0,,
1223048,00:20:23.48,m,go go go go,0,,,,,,0,,,,,,,,0,0,,
1224782,00:20:24.782,m,wow,0,,,,,,0,,,,,,,,0,0,,
1226618,00:20:26.618,m,whoah,0,,,,,,0,,,,,,,,0,0,,
1227876,00:20:27.876,m,wow,0,,,,,,0,,,,,,,,0,0,,
1232432,00:20:32.432,m,yay,0,,,,,,0,,,,,,,,1,0,,
1240320,00:20:40.320,m,ready?,0,,,,,,0,,,,,,,,0,0,,
1242326,00:20:42.326,m,go,0,,,,,,0,,,,,,,,0,0,,
1244876,00:20:44.876,m,drive Mommy,1,mommy,,,,,0,,,,,,,,0,0,,
1245386,00:20:45.386,m,go drive Mommy,1,mommy,,,,,0,,,,,,,,0,0,,
1245998,00:20:45.998,m,go go go,0,,,,,,0,,,,,,,,0,0,,
1247936,00:20:47.936,m,go go go,0,,,,,,0,,,,,,,,0,0,,
1248786,00:20:48.786,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1249840,00:20:49.840,m,Mommy's gonna drive for you,1,mommy,,,,,1,you,,,,,,,1,1,,
1256198,00:20:56.198,m,this is Mommy's stop,2,mommy,stop,,,,1,this,,,,,,,1,1,,
1257354,00:20:57.354,m,Mommy stop?,2,mommy,stop,,,,0,,,,,,,,0,0,,
1259428,00:20:59.428,m,get up?,0,,,,,,0,,,,,,,,0,0,,
1260414,00:21:00.414,m,oop,0,,,,,,0,,,,,,,,1,0,,
1260924,00:21:00.924,m,oop oop oop,0,,,,,,0,,,,,,,,2,0,,
1265718,00:21:05.718,m,yeah go,0,,,,,,0,,,,,,,,0,0,,
1266024,00:21:06.24,m,that was Mommy's stop,2,mommy,stop,,,,1,that,,,,,,,1,1,,
1267724,00:21:07.724,m,Grandma has to go,1,grandma,,,,,0,,,,,,,,0,0,,
1272076,00:21:12.76,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1272654,00:21:12.654,m,Grandma,1,grandma,,,,,0,,,,,,,,1,0,,
1275476,00:21:15.476,m,xxx go,0,,,,,,0,,,,,,,,0,0,,
1277380,00:21:17.380,m,Santa go.,1,santa,,,,,0,,,,,,,,0,0,,
1289824,00:21:29.824,m,that's for Mommy?,1,mommy,,,,,1,that,,,,,,,0,1,,
1293394,00:21:33.394,m,I eat some.,1,some,,,,,1,i,,,,,,,0,2,,
1296624,00:21:36.624,m,yum yum,0,,,,,,0,,,,,,,,0,0,,
1297882,00:21:37.882,m,xxx for you,0,,,,,,1,you,,,,,,,0,1,,
1299446,00:21:39.446,m,this was yummy,0,,,,,,1,this,,,,,,,0,1,,
1300942,00:21:40.942,m,yeah your french fries,1,frenchfries,,,,,1,your,,,,,,,1,1,,
1303900,00:21:43.900,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1305328,00:21:45.328,m,yum yum yum,0,,,,,,0,,,,,,,,0,0,,
1307028,00:21:47.28,m,Hailey don't want these french fries,2,hailey,frenchfries,,,,1,these,,,,,,,1,0,,
1312672,00:21:52.672,m,yum yum yum yum yum,0,,,,,,0,,,,,,,,0,0,,
1316650,00:21:56.650,m,you got to share with Mommy,1,mommy,,,,,1,you,,,,,,,0,1,,
1317772,00:21:57.772,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1319132,00:21:59.132,m,ew,0,,,,,,0,,,,,,,,0,0,,
1324062,00:22:04.62,m,huh?,0,,,,,,0,,,,,,,,0,0,,
1325898,00:22:05.898,m,she don't want french fries,1,frenchfries,,,,,1,she,,,,,,,1,1,,
1328618,00:22:08.618,m,said no thank you,0,,,,,,1,you,,,,,,,0,1,,
1332970,00:22:12.970,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1344870,00:22:24.870,m,xxx french fries,1,frenchfries,,,,,0,,,,,,,,1,0,,
1346264,00:22:26.264,m,to me,0,,,,,,1,me,,,,,,,0,1,,
1349664,00:22:29.664,m,you okay?,0,,,,,,1,you,,,,,,,0,1,,
1350514,00:22:30.514,m,here,0,,,,,,0,,,,,,,,0,0,,
1350786,00:22:30.786,m,you got to spit,0,,,,,,1,you,,,,,,,0,1,,
1351568,00:22:31.568,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1353914,00:22:33.914,m,those are nasty huh?,0,,,,,,1,those,,,,,,,0,1,,
1355784,00:22:35.784,m,you want to spit?,0,,,,,,1,you,,,,,,,0,1,,
1359762,00:22:39.762,m,good job,0,,,,,,0,,,,,,,,1,0,,
1360748,00:22:40.748,m,spitting,0,,,,,,0,,,,,,,,0,0,,
1365678,00:22:45.678,m,you got to take it back to McDonalds,1,mcdonalds,,,,,2,you,it,,,,,,0,2,,
1370064,00:22:50.64,m,where are they?,0,,,,,,1,they,,,,,,,0,1,,
1371628,00:22:51.628,m,there we go,0,,,,,,1,we,,,,,,,0,1,,
1381420,00:23:01.420,m,hey did you pee pee?,0,,,,,,1,you,,,,,,,0,1,,
1383902,00:23:03.902,m,you poop?,0,,,,,,1,you,,,,,,,0,1,,
1386452,00:23:06.452,m,you didn't pee pee or poop?,0,,,,,,1,you,,,,,,,2,1,,
1388730,00:23:08.730,m,I don't believe you,0,,,,,,2,i,you,,,,,,0,2,,
1392164,00:23:12.164,m,you can't take a bath right now.,1,bath,,,,,1,you,,,,,,,1,1,,
1394476,00:23:14.476,m,it's too early for a bath,1,bath,,,,,1,it,,,,,,,1,1,,
1399236,00:23:19.236,m,you took bath last night.,2,bath,night,,,,1,you,,,,,,,2,1,,
1404676,00:23:24.676,m,what?,0,,,,,,0,,,,,,,,0,1,,
1405084,00:23:25.84,m,you want another bath?,1,bath,,,,,1,you,,,,,,,1,1,,
1409334,00:23:29.334,m,do you want me to change your pamper?,1,pamper,,,,,3,you,me,your,,,,,1,3,,
1412292,00:23:32.292,m,what?,0,,,,,,0,,,,,,,,0,1,,
1412598,00:23:32.598,m,you want to be a dirty boy?,1,boy,,,,,1,you,,,,,,,1,1,,
1414026,00:23:34.26,m,you want to be a dirty boy?,1,boy,,,,,1,you,,,,,,,1,1,,
1415760,00:23:35.760,m,I'm going to get a pamper,1,pamper,,,,,1,i,,,,,,,1,1,,
1416644,00:23:36.644,m,so get changed,0,,,,,,0,,,,,,,,0,0,,
1417120,00:23:37.120,m,now come on,0,,,,,,0,,,,,,,,0,0,,
1417528,00:23:37.528,m,let's change your pamper,1,pamper,,,,,1,your,,,,,,,1,2,,
1420078,00:23:40.78,m,come on,0,,,,,,0,,,,,,,,0,0,,
1428646,00:23:48.646,m,show her your Charlie Brown,1,charliebrown,,,,,2,her,your,,,,,,0,2,,
1431060,00:23:51.60,m,xxx change your pamper,1,pamper,,,,,1,your,,,,,,,1,1,,
1442042,00:24:02.42,m,come bud,1,bud,,,,,0,,,,,,,,0,0,,
1442518,00:24:02.518,m,let's change your pamper,1,pamper,,,,,1,your,,,,,,,1,2,,
1444150,00:24:04.150,m,go get your Charlie Brown,1,charliebrown,,,,,1,your,,,,,,,0,1,,
1447278,00:24:07.278,m,come get your Charlie Brown.,1,charliebrown,,,,,1,your,,,,,,,0,1,,
1450916,00:24:10.916,m,you don't want to show Charlie Brown?,1,charliebrown,,,,,1,you,,,,,,,0,1,,
1452038,00:24:12.38,m,your peanut,1,peanut,,,,,1,your,,,,,,,1,1,,
1453908,00:24:13.908,m,go get your Peanut,1,peanut,,,,,1,your,,,,,,,1,1,,
1464720,00:24:24.720,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1506300,00:25:06.300,m,whoah,0,,,,,,0,,,,,,,,0,0,,
1507152,00:25:07.152,m,wow,0,,,,,,0,,,,,,,,0,0,,
1508342,00:25:08.342,m,come on,0,,,,,,0,,,,,,,,0,0,,
1508614,00:25:08.614,m,come to the room,1,room,,,,,0,,,,,,,,1,0,,
1509260,00:25:09.260,m,so you can change your pamper,1,pamper,,,,,2,you,your,,,,,,1,2,,
1510246,00:25:10.246,m,please,0,,,,,,0,,,,,,,,0,0,,
1521432,00:25:21.432,m,come,0,,,,,,0,,,,,,,,0,0,,
1521670,00:25:21.670,m,let's change your pamper,1,pamper,,,,,1,your,,,,,,,1,2,,
1522316,00:25:22.316,m,please,0,,,,,,0,,,,,,,,0,0,,
1523846,00:25:23.846,m,I'm gonna get you,0,,,,,,2,i,you,,,,,,0,2,,
1524696,00:25:24.696,m,I'm gonna get you,0,,,,,,2,i,you,,,,,,0,2,,
1525648,00:25:25.648,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1526090,00:25:26.90,m,be careful,0,,,,,,0,,,,,,,,0,0,,
1526600,00:25:26.600,m,be careful,0,,,,,,0,,,,,,,,0,0,,
1529082,00:25:29.82,m,Marc you have to be careful,1,marc,,,,,1,you,,,,,,,0,1,,
1530068,00:25:30.68,m,we are gonna have to take you off of that,0,,,,,,3,we,you,that,,,,,0,3,,
1531394,00:25:31.394,m,okay?,0,,,,,,0,,,,,,,,0,0,,
1532176,00:25:32.176,m,come,0,,,,,,0,,,,,,,,0,0,,
1532584,00:25:32.584,m,let's chang your pamper,1,pamper,,,,,1,your,,,,,,,1,2,,
1534420,00:25:34.420,m,you want to go to the park today?,1,park,,,,,1,you,,,,,,,2,1,,
1536494,00:25:36.494,m,let's change your pamper,1,pamper,,,,,1,your,,,,,,,1,2,,
1537004,00:25:37.4,m,come on,0,,,,,,0,,,,,,,,0,0,,
1537344,00:25:37.344,m,oh,0,,,,,,0,,,,,,,,0,0,,
1537752,00:25:37.752,m,oh,0,,,,,,0,,,,,,,,0,0,,
1538670,00:25:38.670,m,oh you're strong,0,,,,,,1,you,,,,,,,0,1,,
1540506,00:25:40.506,m,you're strong,0,,,,,,1,you,,,,,,,0,1,,
1541526,00:25:41.526,m,whoah,0,,,,,,0,,,,,,,,0,0,,
1543022,00:25:43.22,m,wow,0,,,,,,0,,,,,,,,0,0,,
1544892,00:25:44.892,m,alright,0,,,,,,0,,,,,,,,0,0,,
1546966,00:25:46.966,m,what?,0,,,,,,0,,,,,,,,0,1,,
1547510,00:25:47.510,m,you have to change your pamper.,1,pamper,,,,,2,you,your,,,,,,1,2,,
1550060,00:25:50.60,m,and then you go back on your bike,1,bike,,,,,2,you,your,,,,,,1,2,,
1551420,00:25:51.420,m,okay?,0,,,,,,0,,,,,,,,0,0,,
1553766,00:25:53.766,m,oh,0,,,,,,0,,,,,,,,0,0,,
1554072,00:25:54.72,m,sh,0,,,,,,0,,,,,,,,0,1,,
1554650,00:25:54.650,m,you can't cry,0,,,,,,1,you,,,,,,,0,1,,
1555398,00:25:55.398,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1556180,00:25:56.180,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1557676,00:25:57.676,m,going to be a big boy,1,boy,,,,,0,,,,,,,,1,0,,
1558662,00:25:58.662,m,show her xxx,0,,,,,,1,her,,,,,,,0,1,,
1559886,00:25:59.886,m,big boy,1,boy,,,,,0,,,,,,,,1,0,,
1560804,00:26:00.804,m,show where's your money,1,money,,,,,1,your,,,,,,,1,1,,
1561926,00:26:01.926,m,where's your moneys?,1,moneys,,,,,1,your,,,,,,,1,1,,
1563320,00:26:03.320,m,where's your money at?,1,money,,,,,1,your,,,,,,,1,1,,
1564034,00:26:04.34,m,where's your tummy?,1,tummy,,,,,1,your,,,,,,,1,1,,
1568352,00:26:08.352,m,that's your piggy bank,1,piggybank,,,,,1,that,your,,,,,,1,2,,
1569542,00:26:09.542,m,huh?,0,,,,,,0,,,,,,,,0,0,,
1572330,00:26:12.330,m,okay,0,,,,,,0,,,,,,,,0,0,,
1572636,00:26:12.636,m,come on,0,,,,,,0,,,,,,,,0,0,,
1572942,00:26:12.942,m,let's,0,,,,,,0,,,,,,,,0,1,,
1573146,00:26:13.146,m,let's put some money in there,1,money,,,,,0,,,,,,,,1,1,,
1574268,00:26:14.268,m,while I change your pamper,1,pamper,,,,,2,i,your,,,,,,1,2,,
1576614,00:26:16.614,m,come,0,,,,,,0,,,,,,,,0,0,,
1577566,00:26:17.566,m,again we still haven't xxx,0,,,,,,1,we,,,,,,,0,1,,
1579878,00:26:19.878,m,just move,0,,,,,,0,,,,,,,,0,0,,
1581952,00:26:21.952,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
1583074,00:26:23.74,m,still a little bit,1,bit,,,,,0,,,,,,,,1,0,,
1585386,00:26:25.386,m,okay,0,,,,,,0,,,,,,,,0,0,,
1585896,00:26:25.896,m,Mommy opens it,1,mommy,,,,,1,it,,,,,,,0,1,,
1587256,00:26:27.256,m,I'm gonna put it away,0,,,,,,2,i,it,,,,,,0,2,,
1588004,00:26:28.4,m,while I change your pamper,1,pamper,,,,,2,i,your,,,,,,1,2,,
1591030,00:26:31.30,m,okay now,0,,,,,,0,,,,,,,,0,0,,
1591506,00:26:31.506,m,why are you crying?,0,,,,,,1,you,,,,,,,0,1,,
1594600,00:26:34.600,m,here you go,0,,,,,,1,you,,,,,,,0,1,,
1597286,00:26:37.286,m,ew,0,,,,,,0,,,,,,,,0,0,,
1597524,00:26:37.524,m,but I don't want boogers with your money,1,boogers,money,,,,2,i,your,,,,,,2,2,,
1601264,00:26:41.264,m,okay put it inside,0,,,,,,1,it,,,,,,,0,1,,
1607078,00:26:47.78,m,where's your,0,,,,,,1,your,,,,,,,0,1,,
1607758,00:26:47.758,m,where's your pampers?,1,pampers,,,,,1,your,,,,,,,1,1,,
1614592,00:26:54.592,m,thank you buddy,1,buddy,,,,,1,you,,,,,,,0,1,,
1616972,00:26:56.972,m,for helping,0,,,,,,0,,,,,,,,0,0,,
1618162,00:26:58.162,m,oh no poopie,1,poopie,,,,,0,,,,,,,,1,0,,
1619216,00:26:59.216,m,you were right,0,,,,,,1,you,,,,,,,0,1,,
1619964,00:26:59.964,m,here take a napkin,1,napkin,,,,,0,,,,,,,,1,0,,
1620882,00:27:00.882,m,I said take napkin,1,napkin,,,,,1,i,,,,,,,1,1,,
1621800,00:27:01.800,m,xxx,0,,,,,,0,,,,,,,,0,0,,
1624588,00:27:04.588,m,not for your,0,,,,,,1,your,,,,,,,0,1,,
1625506,00:27:05.506,m,for your,0,,,,,,1,your,,,,,,,0,1,,
1625982,00:27:05.982,m,for your nose,1,nose,,,,,1,your,,,,,,,1,1,,
